万科四季花城|(顺义顺义城)望泉家园|45795|2006年建成|板楼/塔板结合|1.2至1.8元/平米/月|北京万科物业管理有限公司|万科房地产开发有限公司|43栋
黄寺大街25号院|(西城马甸)黄寺大街25号院|暂无参考均价|2003年建成|塔板结合|暂无信息|暂无信息|暂无信息|2栋
德外大街1号院|(西城马甸)德外大街1号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
新海苑|(西城德胜门)冰窖口胡同8号院, 冰窖口8号院|暂无参考均价|2004年建成|板楼/塔板结合|暂无信息|暂无信息|暂无信息|11栋
东华金座|(西城牛街)广安门内大街200号|暂无参考均价|1985年建成|塔楼/板楼|暂无信息|北京鸿润物业管理有限公司|北京中鼎天房地产开发有限公司|6栋
小拐棒胡同|(西城西四)小拐棒胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|14栋
三里河南七巷1号院|(西城月坛)三里河南七巷1号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
中直德外社区|(西城德胜门)中直德外社区|暂无参考均价|2010年建成|塔楼/塔板结合|暂无信息|暂无信息|暂无信息|3栋
佟麟阁路|(西城金融街)佟麟阁路|暂无参考均价|1969年建成|板楼/平房|暂无信息|无物业管理服务|无开发商|17栋
新街口西里二区2号院|(西城新街口)新街口西里二区2号院|暂无参考均价|2002年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
中新佳园二区|(西城马连道)中新佳园二区|暂无参考均价|2008年建成|塔楼/塔板结合|暂无信息|暂无信息|暂无信息|10栋
白纸坊中里|(西城白纸坊)白纸坊中里|暂无参考均价|1980年建成|板楼|暂无信息|北京合佳物业管理有限责任公司|北京建工集团总公司房地产开发部|18栋
后毛家湾|(西城西四)后毛家湾|暂无参考均价|1920年建成|平房|暂无信息|无物业管理服务|无开发公司|10栋
枣林西里|(西城白纸坊)枣林西里|暂无参考均价|1962年建成|板楼|暂无信息|暂无信息|暂无信息|7栋
中新佳园一区|(西城马连道)中新佳园一区|暂无参考均价|2006年建成|板楼/塔板结合|暂无信息|暂无信息|暂无信息|7栋
广源小区西区|(西城广安门)广安门外大街305号院三区|暂无参考均价|2005年建成|塔板结合|暂无信息|暂无信息|暂无信息|6栋
华裕园小区28号院|(西城西四)华裕园小区28号院|暂无参考均价|2000年建成|板楼|暂无信息|暂无信息|暂无信息|6栋
文华胡同|(西城金融街)文华胡同|暂无参考均价|1960年建成|平房|暂无信息|无物业管理服务|无开发商|25栋
榆树馆东里|(西城车公庄)榆树馆东里|暂无参考均价|1984年建成|板楼|暂无信息|暂无信息|北京市兴地房地产经营开发公司|6栋
柳荫街|(西城地安门)柳荫街|暂无参考均价|1989年建成|板楼|暂无信息|暂无信息|暂无信息|43栋
西绒线胡同|(西城西单)西绒线胡同|暂无参考均价|1990年建成|板楼/平房|0.65元/平米/月|无物业管理服务|无开发公司|7栋
广安苑三期|(西城天宁寺)车站东街甲13号院|暂无参考均价|2008年建成|塔楼|暂无信息|单位自管物业|北京住总集团有限责任公司|2栋
公安大学|(西城木樨地)木樨地南里, 木樨地南里1号|暂无参考均价|1991年建成|塔楼/板楼/塔板结合|暂无信息|暂无信息|暂无信息|18栋
白云观南里|(西城木樨地)白云观南里|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
簸萝仓胡同|(西城西四)簸萝仓胡同|暂无参考均价|1905年建成|平房|暂无信息|无物业管理服务|无开发公司|41栋
小英子胡同|(西城金融街)小英子胡同|暂无参考均价|1981年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
小八道湾|(西城六铺炕)小八道湾|暂无参考均价|1960年建成|平房|0.5元/平米/月|业主自筹物业|北京市西城区城市建设开发公司|4栋
葱店胡同|(西城官园)葱店胡同|暂无参考均价|1996年建成|塔板结合|暂无信息|暂无信息|暂无信息|2栋
小石桥胡同|(西城六铺炕)小石桥胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|7栋
文昌胡同|(西城金融街)文昌胡同|暂无参考均价|1970年建成|平房|暂无信息|无物业管理服务|无开发商|13栋
刘兰塑胡同|(西城西四)刘兰塑胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
菜园街24号院|(西城白纸坊)菜园街24号院|暂无参考均价|1986年建成|板楼|暂无信息|暂无信息|暂无信息|4栋
东铁匠胡同|(西城金融街)东铁匠胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|6栋
百万庄大街31号院|(西城阜成门)百万庄大街31号院|暂无参考均价|1988年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
西什库大街31号院|(西城西四)西什库大街|暂无参考均价|1997年建成|板楼|暂无信息|暂无信息|暂无信息|4栋
五路通北街7号院|(西城六铺炕)五路通北街7号院|暂无参考均价|1978年建成|板楼|暂无信息|暂无信息|暂无信息|4栋
白纸坊北里5号院|(西城白纸坊)白纸坊北里5号院|暂无参考均价|1986年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
新文化街四合院|(西城金融街)新文化街|暂无参考均价|1960年建成|塔板结合/平房|暂无信息|北京天岳恒房屋经营管理有限公司|无开发商|38栋
德胜里西街5号|(西城德胜门)德胜里西街5号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
头发胡同|(西城金融街)头发胡同|暂无参考均价|1960年建成|平房|暂无信息|无物业管理服务|无开发商|25栋
百万庄北里|(西城阜成门)百万庄北里|暂无参考均价|1987年建成|板楼|暂无信息|暂无信息|暂无信息|15栋
西四东大街|(西城西四)西四东大街|暂无参考均价|1924年建成|平房|暂无信息|无物业管理服务|无开发公司|12栋
危改小区|(西城西直门)西直门危改小区|暂无参考均价|2010年建成|板楼/塔板结合|暂无信息|北京鸿鹄物业管理有限公司|北京京铁房地产开发公司|8栋
前进巷|(西城车公庄)前进巷|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
北营房北街11号院|(西城阜成门)北营房北街11号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
五路通街|(西城六铺炕)五路通街3号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
小糖房胡同|(西城西四)小糖房胡同|暂无参考均价|1925年建成|平房|暂无信息|无物业管理服务|无开发公司|2栋
安康胡同|(西城德胜门)安康胡同7号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
果家大院|(西城六铺炕)果家大院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
报国寺东夹道1号西院|(西城长椿街)报国寺东夹道1号西院|暂无参考均价|1980年建成|板楼|0.55元/平米/月|北京盛谷华物业管理有限责任公司|无开发商|2栋
西黄城根北街|(西城西四)西黄城根北街|暂无参考均价|1980年建成|板楼/平房|暂无信息|暂无信息|暂无信息|7栋
南礼士路5号院|(西城月坛)南礼士路5号院|暂无参考均价|1978年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
南玉带胡同|(西城金融街)南玉带胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
大院胡同|(西城金融街)金融街街道大院胡同|暂无参考均价|1959年建成|平房|暂无信息|无物业管理服务|暂无信息|9栋
羊肉胡同|(西城金融街)羊肉胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|15栋
中廊下胡同|(西城官园)平安里西大街中廊下胡同|暂无参考均价|1955年建成|平房|暂无信息|房管所代管物业|无开发商|15栋
白广路二条4号院|(西城牛街)白广路二条4号院|暂无参考均价|1952年建成|板楼|暂无信息|暂无信息|暂无信息|5栋
雪池胡同|(西城西四)雪池胡同|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
里仁街2号院|(西城右安门内)里仁街2号院|暂无参考均价|1980年建成|板楼|0.52元/平米/月|北京育欣兴物业管理中心|无开发商|1栋
四道湾胡同|(西城金融街)四道湾胡同|暂无参考均价|1949年建成|平房|暂无信息|无物业管理服务|暂无信息|5栋
北营房东里13号院|(西城阜成门)北营房东里13号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
冰窖口胡同75号院|(西城德胜门)冰窖口胡同75号院|暂无参考均价|暂无信息|板楼|暂无信息|北辰信合物业管理有限公司|北方万坤置业有限公司|3栋
航空胡同|(西城西四)航空胡同|暂无参考均价|1925年建成|板楼/平房|暂无信息|无物业管理服务|无开发商|8栋
安居园小区|(西城陶然亭)东经路6号院|暂无参考均价|1999年建成|板楼/塔板结合|暂无信息|暂无信息|暂无信息|4栋
西绦南巷|(西城六铺炕)西绦南巷|暂无参考均价|2009年建成|未知类型|暂无信息|暂无信息|暂无信息|5栋
西安门北巷|(西城西四)西安门北巷|暂无参考均价|1934年建成|平房|暂无信息|无物业管理服务|无开发公司|3栋
白纸坊北里13号院|(西城白纸坊)白纸坊北里13号院|暂无参考均价|1998年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
培英胡同|(西城宣武门)培英胡同|暂无参考均价|1950年建成|平房|暂无信息|街道办事处（委员会）代管物业|无开发商|9栋
白纸坊西街25号院|(西城右安门内)白纸坊西街25号院|暂无参考均价|1990年建成|板楼|暂无信息|暂无信息|暂无信息|5栋
西四北八条|(西城西四)西四北八条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|10栋
西单上国阙|(西城西单)西单时代广场中组部南300米路东|暂无参考均价|2008年建成|板楼/塔板结合|5.8元/平米/月|北京戴德梁行物业管理有限公司|北京鹏睿房地产开发有限公司|2栋
苇坑胡同|(西城德胜门)苇坑胡同|暂无参考均价|2016年建成|板楼|暂无信息|暂无信息|暂无信息|9栋
府右街|(西城西单)府右街|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|4栋
二炮大院|(西城月坛)二炮大院|暂无参考均价|2000年建成|塔楼/板楼/塔板结合|暂无信息|暂无信息|暂无信息|8栋
戎辉嘉园|(西城马连道)茶源路18号院|暂无参考均价|2007年建成|塔楼/板楼/塔板结合|暂无信息|暂无信息|暂无信息|7栋
粉子胡同|(西城金融街)粉子胡同|暂无参考均价|1982年建成|板楼/平房|2.5元/平米/月|暂无信息|暂无信息|7栋
成方街|(西城金融街)成方街|暂无参考均价|1982年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
崇效胡同|(西城白纸坊)崇效胡同|暂无参考均价|1991年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
安德里北街乙6号|(西城六铺炕)安德里北街乙6号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
东口袋胡同|(西城地安门)东口袋胡同|暂无参考均价|1954年建成|平房|暂无信息|无物业管理服务|无开发公司|2栋
朱苇箔胡同|(西城金融街)朱苇箔胡同|暂无参考均价|1970年建成|平房|暂无信息|无物业管理服务|无开发商|4栋
阜成门内大街|(西城官园)阜成门内大街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|29栋
护国寺棉花胡同|(西城西四)护国寺棉花胡同|暂无参考均价|2002年建成|未知类型|暂无信息|暂无信息|暂无信息|20栋
安德路77号院|(西城六铺炕)安德路77号院|暂无参考均价|1979年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
北线阁5号院|(西城长椿街)北线阁5号院|暂无参考均价|2001年建成|塔楼|暂无信息|暂无信息|暂无信息|3栋
感化胡同|(西城长椿街)感化胡同, 感化胡同3号院及3号|暂无参考均价|1978年建成|板楼|暂无信息|暂无信息|暂无信息|5栋
双寺胡同|(西城六铺炕)双寺胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
护国寺大街|(西城西四)护国寺大街|暂无参考均价|2000年建成|板楼|暂无信息|暂无信息|暂无信息|19栋
阜成门外大街34号院|(西城月坛)阜成门外大街34号院|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
护国寺东巷|(西城西四)护国寺东巷|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|7栋
大石桥胡同|(西城六铺炕)大石桥胡同|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|10栋
太仆寺街|(西城西单)太仆寺街|暂无参考均价|1965年建成|板楼/平房|1.3元/平米/月|房管所代管物业|无开发公司|7栋
小新开胡同|(西城地安门)小新开胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
光源里四巷|(西城右安门内)光源里四巷|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|4栋
护国寺西巷|(西城西四)护国寺西巷|暂无参考均价|1982年建成|板楼/平房|暂无信息|暂无信息|暂无信息|7栋
永宁胡同|(西城金融街)永宁胡同|暂无参考均价|1964年建成|平房|暂无信息|无物业管理服务|无开发商|19栋
月坛北街二建宿舍|(西城月坛)月坛北街二建宿舍|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
小院胡同|(西城金融街)小院胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
大红罗厂乙三号|(西城西四)大红罗厂街乙3号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
半步桥44号院|(西城右安门内)半步桥44号院|暂无参考均价|2011年建成|塔板结合|暂无信息|暂无信息|暂无信息|1栋
铸钟胡同|(西城六铺炕)铸钟胡同|暂无参考均价|1973年建成|平房|暂无信息|无物业管理服务|北京市西城区城市建设开发公司|18栋
西廊下胡同甲二号院|(西城官园)西廊下胡同甲二号院|暂无参考均价|1985年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
四环胡同|(西城德胜门)四环胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|5栋
前口袋胡同|(西城西四)前口袋胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
石碑胡同|(西城西单)石碑胡同|暂无参考均价|2015年建成|未知类型|暂无信息|暂无信息|暂无信息|7栋
白纸坊胡同|(西城白纸坊)白纸坊胡同|暂无参考均价|1958年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
大觉胡同|(西城官园)大觉胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|25栋
北长街|(西城西单)北长街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|8栋
大石桥胡同9号|(西城六铺炕)大石桥胡同9号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
光明胡同|(西城西单)光明胡同|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|46栋
光源里二巷|(西城右安门内)光源里二巷|暂无参考均价|1978年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
后英子胡同|(西城金融街)后英子胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
民康胡同|(西城金融街)民康胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|5栋
东明胡同|(西城地安门)东明胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
东太平街|(西城金融街)东太平街|暂无参考均价|1949年建成|塔板结合|暂无信息|暂无信息|暂无信息|21栋
板桥三条|(西城德胜门)板桥三条|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|6栋
西什库大街76号院|(西城西四)西什库大街76号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
后半壁街|(西城官园)后半壁街|暂无参考均价|1960年建成|板楼/平房|暂无信息|无物业管理服务|北京市西城区城市建设开发公司|9栋
爱民三巷|(西城西四)爱民三巷|暂无参考均价|1915年建成|平房|暂无信息|无物业管理服务|无开发公司|13栋
爱民街37号院|(西城西四)爱民街37号院|暂无参考均价|1990年建成|未知类型|暂无信息|暂无信息|暂无信息|3栋
羊肉胡同118号院|(西城金融街)羊肉胡同118号院|暂无参考均价|1990年建成|未知类型|暂无信息|暂无信息|暂无信息|1栋
茅屋胡同|(西城西四)西什库大街茅屋胡同6号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
碧峰胡同|(西城六铺炕)鼓楼大街|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|4栋
建工学院青年公寓|(西城车公庄)建工学院青年公寓|暂无参考均价|暂无信息|塔板结合|暂无信息|暂无信息|暂无信息|1栋
大红罗厂胡同|(西城西四)大红罗厂街|暂无参考均价|2000年建成|板楼|暂无信息|暂无信息|暂无信息|6栋
小黑虎胡同|(西城六铺炕)小黑虎胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|35栋
四根柏胡同|(西城西四)四根柏胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|16栋
宫门口四条|(西城官园)宫门口四条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|16栋
黑窑厂街20号楼|(西城陶然亭)黑窑厂街20号|暂无参考均价|1979年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
槐柏树街1号院|(西城长椿街)槐柏树街1号院|暂无参考均价|1980年建成|板楼/塔板结合|暂无信息|暂无信息|暂无信息|2栋
粉子胡同7号院|(西城金融街)粉子胡同7号院|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
大红罗厂12号院|(西城西四)大红罗厂12号院|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
华睦大厦|(西城马连道)马连道南街6号院|暂无参考均价|2003年建成|塔楼|7.8元/平米/月|北京天宇恒业物业管理有限公司|北京华睦房地产开发有限公司|1栋
草岚子胡同1号|(西城西四)草岚子胡同1号|暂无参考均价|1984年建成|板楼|暂无信息|暂无信息|暂无信息|6栋
厂桥胡同|(西城地安门)厂桥胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|7栋
宫门口东岔|(西城官园)宫门口东岔|暂无参考均价|1950年建成|平房|暂无信息|无物业管理服务|无开发公司|6栋
建功北里19号院|(西城白纸坊)建功北里19号院|暂无参考均价|1995年建成|板楼|0.5元/平米/月|北京建工物业管理有限公司|北京市宣武区房地产经营开发公司|1栋
宝产胡同|(西城西四)宝产胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|10栋
半步桥街13号院|(西城右安门内)半步桥街13号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
西什库大街甲76号|(西城西四)西什库大街甲76号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
车站东街24号|(西城天宁寺)车站东街|暂无参考均价|1980年建成|板楼|暂无信息|无物业管理服务|无开发商|1栋
善果胡同1号院|(西城长椿街)善果胡同1号院|暂无参考均价|1994年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
西黄城根北街9号院|(西城西四)西黄城根北街9号院|暂无参考均价|1984年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
承恩胡同|(西城金融街)承恩胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|7栋
姚家井二巷19号院|(西城陶然亭)姚家井二巷19号院|暂无参考均价|2000年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
南礼士路二条|(西城月坛)南礼士路二条|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
中兴苑|(西城天宁寺)北苑一丙号东院|暂无参考均价|2011年建成|塔板结合|暂无信息|暂无信息|暂无信息|3栋
东枪厂胡同|(西城西四)东枪厂胡同|暂无参考均价|1934年建成|平房|暂无信息|无物业管理服务|无开发商|3栋
大帽胡同|(西城西四)大帽胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|17栋
后海南沿|(西城地安门)后海南沿|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|9栋
东廊下胡同|(西城官园)东廊下胡同|暂无参考均价|1984年建成|板楼|暂无信息|暂无信息|暂无信息|24栋
爱民街2号院|(西城西四)爱民街2号院|暂无参考均价|1990年建成|板楼/塔板结合|暂无信息|暂无信息|暂无信息|7栋
汾州胡同|(西城宣武门)汾州胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
广外南街65号|(西城天宁寺)广外南街65号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
宫门口西岔|(西城官园)宫门口西岔|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|9栋
白云观街8号院|(西城木樨地)白云观街8号院|暂无参考均价|1980年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
西黄城根北街甲9号院|(西城西四)西黄城根北街甲9号院|暂无参考均价|1975年建成|未知类型|暂无信息|暂无信息|暂无信息|1栋
车站东街22号|(西城天宁寺)车站东街22号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
赵登禹路|(西城西四)赵登禹路|暂无参考均价|2000年建成|未知类型|暂无信息|暂无信息|暂无信息|38栋
鸦儿胡同|(西城六铺炕)鸦儿胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|50栋
西四八条|(西城西四)金融街街道西四八条|暂无参考均价|1959年建成|平房|暂无信息|无物业管理服务|暂无信息|57栋
平安里西大街|(西城阜成门)平安里西大街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
石猴街|(西城宣武门)石猴街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|3栋
三道栅栏胡同|(西城金融街)三道栅栏胡同|暂无参考均价|1988年建成|板楼|暂无信息|暂无信息|暂无信息|5栋
闹市口中街|(西城金融街)闹市口中街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
景山前街|(西城西单)景山前街|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|4栋
后海北沿|(西城六铺炕)后海北沿|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|22栋
金丝胡同|(西城西四)金丝胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|19栋
旧鼓楼大街|(西城六铺炕)旧鼓楼大街|暂无参考均价|2008年建成|平房|暂无信息|暂无信息|暂无信息|20栋
光源里一巷|(西城右安门内)光源里一巷|暂无参考均价|1984年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
东槐里胡同|(西城西单)东槐里胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
板桥头条|(西城德胜门)板条头条|暂无参考均价|1980年建成|平房|暂无信息|暂无信息|暂无信息|7栋
西直门内大街170号院|(西城官园)西直门内大街170号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
前桃园胡同甲1号|(西城西直门)前桃园胡同甲1号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
校场口小九条|(西城宣武门)校场小九条|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|4栋
莲花河南里|(西城广安门)莲花河胡同莲花河南里|暂无参考均价|1970年建成|塔板结合|暂无信息|无物业管理服务|暂无信息|1栋
鸭子桥路41号院|(西城菜户营)鸭子桥路41号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
西黄城根南街43号院|(西城西单)西黄城根南街43号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
簸箩仓|(西城西四)簸箩仓41号|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|6栋
西黄城根北街23号|(西城西四)西黄城根北街23号|暂无参考均价|1988年建成|板楼|暂无信息|暂无信息|暂无信息|2栋
定阜街16号院|(西城地安门)定阜街16号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|2栋
排子胡同|(西城宣武门)排子胡同|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|8栋
前马厂胡同60号院|(西城六铺炕)前马厂胡同60号院|暂无参考均价|1985年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
石灯胡同|(西城金融街)石灯胡同|暂无参考均价|1968年建成|平房|暂无信息|无物业管理服务|无开发商|6栋
大红罗厂1号院|(西城西四)大红罗厂1号院|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
西直门南小街70号院|(西城官园)西直门南小街70号院|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|1栋
南礼士路甲44号|(西城月坛)南礼士路甲44号|暂无参考均价|暂无信息|板楼|暂无信息|暂无信息|暂无信息|1栋
大翔凤胡同|(西城地安门)大翔凤胡同|暂无参考均价|1904年建成|平房|暂无信息|无物业管理服务|无开发公司|27栋
后罗圈胡同|(西城西四)后罗圈胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|7栋
新外大街6号院内平房|(西城马甸)新街口外大街6号院内平房|暂无参考均价|1980年建成|平房|1.2元/平米/月|单位自管物业|北京中影房地产开发有限公司|3栋
后公用胡同|(西城西四)后公用胡同|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|10栋
东文昌胡同|(西城西单)东文昌胡同|暂无参考均价|1960年建成|平房|暂无信息|无物业管理服务|无开发商|10栋
宫门口头条|(西城官园)宫门口头条|暂无参考均价|暂无信息|平房|暂无信息|暂无信息|暂无信息|25栋
背阴胡同37号院|(西城西单)背阴胡同37号院|暂无参考均价|1996年建成|板楼|暂无信息|暂无信息|暂无信息|4栋
定阜街|(西城地安门)定阜街|暂无参考均价|暂无信息|未知类型|暂无信息|暂无信息|暂无信息|6栋
